Id,House name,House place,House price,House introduction
2132,申花印月,拱墅,43000,商业/建筑面积：38-47㎡
2133,绿地宋都杭州世纪中心公寓,萧山,42667,建筑面积：532500㎡
2134,慈岩印象新城,建德市,24083,建筑面积：85560㎡
2135,绿城晓风印月,滨江,58660,建筑面积：214628㎡
2136,绿城交投湖畔雲庐,余杭,52000,建筑面积：144730㎡
2137,润东府,钱塘,18700,建筑面积：5500㎡
2138,西溪曼哈顿,余杭,32800,建筑面积：109998㎡
2139,富景,都会,富阳,21000
2140,路劲中景华庭,临平,29000,建筑面积：12432㎡
2141,杭州栢悦中心,临平,23723,建筑面积：1800-1900㎡
2142,星光荟商铺,西湖,20000,建筑面积：50㎡
2143,华成国际发展大厦,上城,68418,建筑面积：1329-3059㎡
2144,越秀星汇中心,临安,20119,建筑面积：131㎡
2145,奥体朝龙汇,萧山,42667,建筑面积：149197㎡
2146,领航城商铺,萧山,46000,建筑面积：185619㎡
2147,杭房揽翠,西湖,57296,建筑面积：31346㎡
2148,金地滨与城商铺,萧山,24000,建筑面积：115200㎡
2149,琴湖碧园商铺,余杭,36286,建筑面积：73000㎡
2150,欧美中心,西湖,62920,建筑面积：400000㎡
2151,丽晶湾,拱墅,48632,建筑面积：90000㎡
2152,万广汇商务中心商铺,拱墅,50677,建筑面积：376000㎡
2153,滨江时代,滨江,53046,建筑面积：93779㎡
2154,西房拱宸外滩商铺,临平,33327,NaN
2155,天阅云合源商铺,拱墅,50375,建筑面积：140000㎡
2156,绿城富春玫瑰园,富阳,1225,别墅/建筑面积：230-270㎡
2157,阳光城西郊半岛,富阳,30297,3室/别墅/建筑面积：97-156㎡
2158,中粮杭州大悦城揽悦公寓,拱墅,44000,商业/建筑面积：57.82-57.82㎡
2159,绿城运河宸园,拱墅,51787,3室/4室/建筑面积：89-189㎡
2160,东原印未来,余杭,35000,3室/4室/建筑面积：95-140㎡
2161,金地艺境,临平,26856,3室/4室/建筑面积：85-120㎡
2162,嘉和银领时代,临平,27493,别墅/建筑面积：350㎡
2163,中南白马湖壹号,滨江,35737,2室/3室/4室/建筑面积：68-121㎡
2164,德信阳光城云溪洋房,杭州周边,17145,3室/4室/建筑面积：95-138㎡
2165,地铁绿城杨柳郡,上城,50082,1室/2室/3室/4室/建筑面积：42-148㎡
2166,宋都新宸悦府,钱塘,NaN,3室/4室/5室/建筑面积：89-137㎡
2167,滨江东方海岸,萧山,24377,别墅/建筑面积：366-389㎡
2168,金隅学府,上城,72585,3室/4室/建筑面积：88-173㎡
2169,新湖武林国际公寓,拱墅,58424,2室/3室/4室/建筑面积：87-298㎡
2170,金地天逸,萧山,50389,4室/6室/建筑面积：186-230㎡
2171,朗诗美丽洲,余杭,40104,别墅/建筑面积：100-360㎡
2172,欣盛东方福邸,西湖,52354,1室/2室/3室/4室/5室/建筑面积：63-318㎡
2173,滨江金茂府,滨江,45000,4室/建筑面积：140㎡
2174,祥生云浦新语,西湖,29775,3室/4室/建筑面积：90-142㎡
2175,绿城华景川桂语江南,杭州周边,12229,3室/4室/别墅/建筑面积：89-154㎡
2176,和昌云栖玖著,富阳,24000,3室/别墅/建筑面积：89-126㎡
2177,绿都南江壹号,萧山,27222,3室/4室/8室/建筑面积：89-480㎡
2178,西溪君庐,余杭,51544,别墅/建筑面积：393㎡
2179,GDC金地德圣中心,萧山,48504,3室/4室/建筑面积：87-137㎡
2180,锦绣钱塘,临安,20157,别墅/建筑面积：314-488㎡
2181,景瑞御华府,临平,28500,3室/别墅/建筑面积：88-160㎡
2182,华元西溪欢乐城,余杭,32750,商业/建筑面积：38.76-53.46㎡
2183,协安紫郡,西湖,43247,3室/4室/建筑面积：87-180㎡
2184,绿城九龙仓钱塘明月,萧山,33899,3室/4室/建筑面积：88-165㎡
2185,城发云锦城,上城,30900,3室/4室/建筑面积：89-135㎡
2186,天城府,上城,53602,2室/3室/4室/建筑面积：84-139㎡
2187,奥克斯缔逸城,余杭,38441,商业/建筑面积：50-51㎡
2188,世茂钱塘天誉,上城,50000,别墅/建筑面积：160-185㎡
2189,君望观澜二期,富阳,30790,3室/4室/建筑面积：108-139㎡
2190,武林壹号,拱墅,61605,5室/建筑面积：410-560㎡
2191,白鹭郡西别墅,余杭,39334,别墅/建筑面积：370-600㎡
2192,绿城十里风荷,余杭,42180,别墅/建筑面积：137-174㎡
2193,绿城西子田园牧歌,拱墅,35536,2室/3室/4室/建筑面积：90-188㎡
2194,武林外滩,拱墅,61910,6室/建筑面积：348㎡
2195,江东阳光名城,钱塘,18700,3室/建筑面积：89-137㎡
2196,协安玖墅,西湖,43185,别墅/建筑面积：210-395㎡
2197,融创大家侯潮府,上城,69874,3室/4室/建筑面积：116-175㎡
2198,雍景湾,拱墅,49476,3室/4室/建筑面积：89-128㎡
2199,九龙仓君玺,拱墅,54432,3室/4室/5室/建筑面积：86-385㎡
2200,万科溪望,余杭,49287,3室/4室/别墅/建筑面积：90-185㎡
2201,至高钱塘一品,钱塘,18700,2室/3室/4室/建筑面积：88-197㎡
2202,顺发恒园,萧山,50334,2室/别墅/建筑面积：86-264㎡
2203,琴湖碧园,余杭,22200,3室/建筑面积：87-130㎡
2204,德信大家钱江府,上城,56944,3室/4室/建筑面积：89-128㎡
2205,天阳凤起,上城,58162,3室/4室/建筑面积：89-133㎡
2206,融信萧山公馆,萧山,38000,4室/建筑面积：141-181㎡
2207,碧桂园西江月,拱墅,51992,3室/4室/建筑面积：89-139㎡
2208,广宇锦绣桃源,拱墅,37814,2室/3室/建筑面积：74-87㎡
2209,荀庄,余杭,38897,别墅/建筑面积：201-255㎡
2210,中国铁建德信君宸,萧山,33899,3室/4室/建筑面积：80-110㎡
2211,海威钱塘之星,滨江,36800,商业/建筑面积：43-65㎡
2212,保利玫瑰湾,钱塘,34907,2室/3室/建筑面积：87-142㎡
2213,赛丽绿城慧园,西湖,51774,3室/4室/建筑面积：148-190㎡
2214,九龙湾,淳安县,13127,2室/4室/别墅/建筑面积：102-266.6㎡
2215,翡翠城,余杭,54825,3室/别墅/建筑面积：89-330㎡
2216,中天官河锦庭,滨江,53945,2室/3室/4室/别墅/建筑面积：73-297㎡
2217,日信国际,上城,69789,商业/建筑面积：38-64㎡
2218,万科北宸之光拱宸,余杭,49696,2室/3室/4室/建筑面积：68-136㎡
2219,众安理想湾,临平,21400,2室/3室/别墅/建筑面积：80-231㎡
2220,美好桂花溪园,余杭,34166,2室/3室/建筑面积：84.1-133.5㎡
2221,保亿绿城奥邸国际,萧山,35000,4室/商业/建筑面积：186-222㎡
2222,金地格林格林,上城,30900,2室/3室/4室/建筑面积：70-116㎡
2223,赞成檀府,临平,22600,3室/4室/建筑面积：89-135㎡
2224,高润云杉郡,滨江,54227,商业/建筑面积：49-71㎡
2225,方兴黄龙金茂悦,西湖,52569,3室/4室/建筑面积：90-128㎡
2226,华瑞晴庐,萧山,46253,3室/4室/建筑面积：89-179㎡
2227,广宇万科公园里,拱墅,36885,3室/4室/建筑面积：89-130㎡
2228,富力十号,余杭,49221,3室/4室/建筑面积：89-191㎡
2229,华元欢乐城,临平,25879,2室/3室/4室/商业/建筑面积：29-136㎡
2230,宝嘉誉峰,拱墅,50430,2室/3室/4室/建筑面积：74-137㎡
2231,众安朝阳8号,萧山,36336,3室/4室/商业/建筑面积：57.72-126㎡
2232,春天华府,临安,21917,3室/4室/建筑面积：120-204㎡
2233,星悦湾,钱塘,18742,2室/3室/建筑面积：86-113㎡
2234,融创微风之城,富阳,31762,3室/4室/别墅/建筑面积：92-177㎡
2235,绿城曼陀花园,临安,18355,别墅/建筑面积：205-282㎡
2236,融创时代奥城,萧山,NaN,3室/4室/建筑面积：107-145㎡
2237,德意空港国际,萧山,22255,2室/3室/4室/建筑面积：89.12-170.71㎡
2238,新城香悦公馆,萧山,41100,3室/4室/别墅/建筑面积：89-180㎡
2239,和达御观邸,钱塘,32500,建筑面积：154054㎡
2240,新城香悦半岛,萧山,38586,3室/4室/建筑面积：88-138㎡
2241,合景天銮,拱墅,53025,3室/4室/别墅/建筑面积：121-169㎡
2242,竹径云山,余杭,38196,3室/别墅/建筑面积：120-180㎡
2243,恒祺克拉天玺,上城,36333,商业/建筑面积：34.4-72.44㎡
2244,融创玖樟台,上城,NaN,3室/4室/建筑面积：115-166㎡
2245,天润商业中心,萧山,44609,商业/建筑面积：35-88㎡
2246,旭辉滨江东方悦府,萧山,47622,3室/4室/建筑面积：89-125㎡
2247,理想银泰城,临平,26034,商业/建筑面积：48-79㎡
2248,融信公馆ARC,拱墅,50000,3室/4室/5室/建筑面积：116-262㎡
2249,龙湖香醍溪岸,临平,24703,2室/3室/5室/别墅/建筑面积：86-345㎡
2250,中国铁建国际花园,上城,45647,3室/建筑面积：89-115㎡
2251,杭钢?尚堂府,拱墅,49575,建筑面积：157545㎡
2252,龙湖天钜,萧山,35000,3室/4室/建筑面积：89-155㎡
2253,浙港国际,西湖,25000,商业/建筑面积：55-74㎡
2254,佳源名城,临平,23600,3室/4室/建筑面积：86-140㎡
2255,万科中央公园,上城,54369,3室/4室/建筑面积：89-139㎡
2256,龙湖天璞,萧山,35000,3室/4室/建筑面积：106-163㎡
2257,保利罗兰香谷,上城,30900,3室/4室/建筑面积：85-137㎡
2258,广宇鼎悦府,临平,25754,4室/建筑面积：130-170㎡
2259,远洋香奈,上城,30900,3室/建筑面积：90-90㎡
2260,蓝钻天成住宅,拱墅,44000,商业/建筑面积：43-60㎡
2261,万泰城章,临平,21400,3室/4室/5室/建筑面积：83-156㎡
2262,国颂府,萧山,35000,3室/4室/建筑面积：96-137㎡
2263,锦尚唐宁郡,临安,17929,2室/3室/建筑面积：94-139㎡
2264,北辰奥园,萧山,27222,2室/3室/4室/5室/建筑面积：80-165㎡
2265,阳光城普升,上城,46418,3室/4室/建筑面积：75-118㎡
2266,新天地中心·天纵,下城,46721,商业/建筑面积：48.29-79.51㎡
2267,顺发康庄,萧山,33899,3室/5室/别墅/建筑面积：75-333㎡
2268,华元天鹅堡,余杭,32800,商业/建筑面积：58-128㎡
2269,新天地金色时光,上城,35000,2室/3室/4室/建筑面积：68-130㎡
2270,旭辉和昌都会山,萧山,42667,商业/建筑面积：30-55㎡
2271,融创金成未来海,余杭,45071,4室/建筑面积：128-138㎡
2272,泰地北上,下城,39436,商业/建筑面积：34-90㎡
2273,理想康城国际,临平,26717,3室/4室/5室/建筑面积：129-187㎡
2274,海上明月澜庭,萧山,50384,3室/4室/建筑面积：82-130㎡
2275,滨江德信东方星城,上城,52940,3室/4室/建筑面积：121-139㎡
2276,绿城运河郡,拱墅,50055,商业/建筑面积：47-57㎡
2277,绿城雲杉郡,临安,22804,1室/2室/3室/建筑面积：55-126㎡
2278,富力天贸广场,余杭,48249,商业/建筑面积：40-101㎡
2279,欣北钱江国际广场,临平,23792,1室/商业/建筑面积：36.67-77.02㎡
2280,杭钢万科旭润和府,临平,23600,3室/4室/建筑面积：89-125㎡
2281,万科星空,余杭,48249,3室/4室/建筑面积：89-138㎡
2282,香山四季公馆,萧山,34650,商业/建筑面积：70-80㎡
2283,绿城雄凯国际公寓,萧山,37000,商业/建筑面积：40-58㎡
2284,华策中心,西湖,30933,商业/建筑面积：51-81㎡
2285,泰美国际大厦,钱塘,23000,商业/建筑面积：35-47㎡
2286,中海钱江湾,上城,56879,3室/建筑面积：138㎡
2287,碧桂园东旭府,萧山,25356,3室/建筑面积：89-89㎡
2288,龙湖西溪天街,西湖,40000,商业/建筑面积：38-68㎡
2289,融创溪涧堂,余杭,52479,3室/别墅/建筑面积：89-171㎡
2290,高运莱茵传奇,萧山,51162,3室/建筑面积：84-89㎡
2291,绿城青山湖红枫园,杭州周边,20239,别墅/建筑面积：440-496㎡
2292,G合里,萧山,45683,商业/建筑面积：55-400㎡
2293,富邦星座,临平,26612,商业/建筑面积：60-70㎡
2294,顺发堤香,萧山,49459,2室/3室/4室/建筑面积：89-172㎡
2295,中南漫悦湾,建德市,18574,3室/4室/别墅/建筑面积：90-150㎡
2296,红景凯丽晶座,萧山,42667,2室/商业/建筑面积：56-90㎡
2297,钱江御府,上城,71200,3室/4室/建筑面积：89-170㎡
2298,同方春江燕语,桐庐县,19076,商业/别墅/建筑面积：48-295㎡
2299,桐庐碧桂园,桐庐县,17720,别墅/建筑面积：241-256㎡
2300,康美家园,淳安县,13127,1室/2室/商业/建筑面积：46-92㎡
2301,新弘斯维登森林度假村,余杭,24360,2室/别墅/建筑面积：89-502㎡
2302,贝利云栖中心,西湖,28000,商业/建筑面积：44-60㎡
2303,华夏四季,余杭,45606,3室/4室/建筑面积：89-169㎡
2304,瑞城温莎郡,余杭,43242,2室/4室/建筑面积：86-138㎡
2305,融创金成溪山院墅,余杭,44835,别墅/建筑面积：375-384㎡
2306,尚美名府,萧山,41080,3室/5室/建筑面积：150-290㎡
2307,中栋国际,萧山,51392,商业/建筑面积：50-78㎡
2308,首开望宸樾庐,拱墅,33854,3室/4室/建筑面积：87-137㎡
2309,众安白马御府,萧山,43751,3室/4室/5室/6室/建筑面积：90-149㎡
2310,运河玲珑香榭南苑,临平,21400,2室/3室/建筑面积：88-143㎡
2311,龙湖武林九里,上城,30900,3室/4室/建筑面积：84-135㎡
2312,逸居城,余杭,32691,2室/3室/建筑面积：87-142㎡
2313,公园1872,上城,50767,3室/4室/建筑面积：114-162㎡
2314,万星江南美寓,桐庐县,19667,商业/建筑面积：34-58㎡
2315,经建绅世郡,临平,21400,1室/2室/3室/4室/建筑面积：60.33-161.11㎡
2316,丰隆·百翘香江,钱塘,25770,2室/3室/建筑面积：89-138㎡
2317,绿城华景川百合花园,杭州周边,17193,3室/4室/建筑面积：89-119㎡
2318,众安朝阳银座,萧山,34388,商业/建筑面积：36.98-86.85㎡
2319,美莱国际中心,临平,26080,商业/建筑面积：45-48㎡
2320,中铁九逸,临平,21400,3室/建筑面积：88-129㎡
2321,阳光城檀悦,萧山,34000,3室/建筑面积：126㎡
2322,平瑞瑞和园,余杭,25713,2室/3室/4室/建筑面积：81.06-150.58㎡
2323,西溪壹树,余杭,32800,商业/建筑面积：28-55㎡
2324,宏丰公寓,余杭,32800,商业/建筑面积：40-70㎡
2325,富力新线公园,余杭,47786,3室/4室/建筑面积：89-130㎡
2326,远洋万和四季,上城,53658,3室/4室/建筑面积：98-134㎡
2327,融信澜天,余杭,38049,3室/4室/别墅/建筑面积：89-150㎡
2328,三花国际,上城,36333,商业/建筑面积：46-52㎡
2329,秋水览山,杭州周边,9351,1室/2室/建筑面积：42.93-118㎡
2330,汉港武林汇,拱墅,29000,商业/建筑面积：45-75㎡
2331,西溪乐天城,余杭,32800,商业/建筑面积：48㎡
2332,府尚别墅,萧山,34710,别墅/建筑面积：300㎡
2333,万科大家九都会,富阳,23975,3室/建筑面积：115㎡
2334,方邦望湖国际,淳安县,13127,3室/建筑面积：101㎡
2335,和昌钱塘外滩,杭州周边,17083,3室/建筑面积：124㎡
2336,中天九溪诚品,西湖,29775,3室/4室/建筑面积：90-123㎡
2337,雷威沁园,临安,17690,3室/4室/建筑面积：89-126㎡
2338,金汇首府,富阳,23975,3室/建筑面积：87-107㎡
2339,云溪V墅,西湖,32500,商业/建筑面积：43-49㎡
2340,万科锦云坊,余杭,39630,3室/建筑面积：87-120㎡
2341,中交财富中心,拱墅,44000,商业/建筑面积：41-93㎡
2342,九浪山花园,萧山,26900,1室/2室/3室/4室/建筑面积：89-158㎡
2343,千岛湖七星花园,淳安县,13127,3室/5室/建筑面积：133-212㎡
2344,旭辉宽墅,临平,23600,3室/别墅/建筑面积：100-200㎡
2345,西溪十九府,西湖,51000,商业/建筑面积：220-355㎡
2346,凯全紫郡花苑,桐庐县,16925,3室/4室/建筑面积：76-109㎡
2347,绿地华家池印,上城,58000,别墅/建筑面积：349-423㎡
2348,梅和名府,萧山,41587,3室/4室/建筑面积：147-185㎡
2349,金丽园,临平,21400,3室/4室/建筑面积：88-163㎡
2350,滨江江南之星,萧山,33899,3室/4室/5室/建筑面积：89-138㎡
2351,顺发吉祥半岛,拱墅,52874,建筑面积：174389㎡
2352,山水悦府,富阳,21000,3室/4室/建筑面积：70.07-109.59㎡
2353,万象城悦玺,上城,81070,商业/建筑面积：50-313㎡
2354,西溪壹树悦玺,余杭,58840,别墅/建筑面积：430㎡
2355,龙湖滟澜星座,钱塘,28105,商业/建筑面积：53-75㎡
2356,万通中心,拱墅,53417,建筑面积：141235㎡
2357,大家小墅,杭州周边,21642,3室/建筑面积：105-105㎡
2358,钱江彩虹府,西湖,27000,3室/4室/建筑面积：84-99㎡
2359,绿城九龙仓桂语江南,萧山,33899,4室/建筑面积：140-140㎡
2360,桐庐唐郡别墅度假村,桐庐县,18177,别墅/建筑面积：340-340㎡
2361,浦园,萧山,28193,3室/4室/建筑面积：87-129㎡
2362,融创富春壹号院,富阳,22972,4室/建筑面积：75-140㎡
2363,潮都华庭,萧山,21007,2室/3室/4室/建筑面积：86.9-156.9㎡
2364,三江澳海澜庭,富阳,21307,2室/3室/别墅/建筑面积：76-158㎡
2365,绿城英溪桃源,杭州周边,17145,3室/4室/建筑面积：130-306㎡
2366,富力十号洋房,余杭,51786,4室/建筑面积：99-129㎡
2367,富春泉水湾住宅,富阳,32562,3室/4室/建筑面积：80-118㎡
2368,龙湖郦城公馆,滨江,59164,建筑面积：23000㎡
2369,莪山大院,桐庐县,16925,别墅/建筑面积：30㎡
2370,绿尚春江城堡,桐庐县,16925,别墅/建筑面积：500㎡
2371,城中府,临安,21917,3室/建筑面积：121㎡
2372,兴耀星澜之城,滨江,61314,建筑面积：37-76㎡
2373,香格名苑,萧山,27236,2室/3室/建筑面积：79.68-131.8㎡
2374,景瑞天赋,萧山,33899,3室/4室/建筑面积：115-139㎡
2375,碧桂园滨湖城,杭州周边,13387,2室/3室/建筑面积：80-131㎡
2376,世茂·智慧之门,滨江,36800,商业/建筑面积：48㎡
2377,起梦公园,余杭,24000,商业/建筑面积：38㎡
2378,浙商国际中心,上城,36333,建筑面积：51.79㎡
2379,庆丰拥涛府,萧山,49054,3室/4室/建筑面积：96-139㎡
2380,风骊天城TIME,上城,36333,建筑面积：45-60㎡
2381,瑞浩珺公馆,拱墅,51953,商业/建筑面积：46.43-79.12㎡
2382,马也美上,西湖,32500,商业/建筑面积：50-60㎡
2383,滨江城市之星,上城,70160,3室/4室/6室/建筑面积：181-340㎡
2384,绿城蓝色钱江,上城,66743,1室/2室/3室/4室/5室/建筑面积：52-713㎡
2385,万科七贤郡,余杭,39299,2室/3室/建筑面积：75-140㎡
2386,金地自在城,西湖,40577,1室/2室/3室/4室/建筑面积：44-196.05㎡
2387,恒合金座,余杭,42269,1室/2室/3室/建筑面积：30.43-118㎡
2388,绿城西溪诚园,余杭,32800,2室/3室/4室/5室/商业/建筑面积：135-269㎡
2389,积家,滨江,38000,1室/3室/4室/建筑面积：40-126㎡
2390,万科西庐,余杭,51429,3室/4室/建筑面积：90-175㎡
2391,绿城西溪融庄,余杭,49954,3室/4室/别墅/建筑面积：137-295㎡
2392,新城西溪逸境,余杭,51786,3室/4室/建筑面积：72-127㎡
2393,东冠逸景花苑,临平,29858,2室/3室/建筑面积：82.33-133㎡
2394,聚友山,余杭,52212,别墅/建筑面积：228-235㎡
2395,鑫福万泰华庭,钱塘,18700,2室/3室/4室/建筑面积：81-138㎡
2396,万亚生活中心,钱塘,28895,商业/建筑面积：61-141㎡
2397,佳兆业君汇上品,临平,24469,2室/3室/建筑面积：80-89㎡
2398,世茂之西湖,滨江,49826,3室/4室/建筑面积：87-196㎡
2399,世茂西西湖,余杭,40077,2室/3室/建筑面积：88-131㎡
2400,华瑞湘湖美地,萧山,48645,2室/3室/4室/建筑面积：81-167㎡
2401,中赢·康康谷,滨江,59851,商业/建筑面积：45-52㎡
2402,星星港湾十二岛,钱塘,24360,3室/4室/建筑面积：110-126㎡
2403,天鸿君邑,滨江,38000,1室/4室/建筑面积：43.6-166㎡
2404,万科良渚文化村春漫里,余杭,25713,1室/建筑面积：56-85㎡
2405,东润枫华,上城,56190,1室/3室/4室/5室/建筑面积：88-186㎡
2406,雅戈尔西溪晴雪,西湖,59595,2室/3室/4室/5室/建筑面积：90-400㎡
2407,德信泊林印象,上城,34203,2室/3室/4室/建筑面积：82-180㎡
2408,大华海派风范,余杭,42581,2室/4室/建筑面积：89-139㎡
2409,建工丽晶湾,拱墅,48632,3室/4室/建筑面积：86-130㎡
2410,贝利栖溪望府,临平,20813,2室/3室/4室/建筑面积：85-180㎡
2411,中奥江锦国际,滨江,62042,1室/2室/建筑面积：54-64㎡
2412,德信东望,上城,55998,2室/3室/4室/建筑面积：73-130㎡
2413,新湖果岭,余杭,43962,3室/建筑面积：88-126㎡
2414,恒滕澜山公馆,余杭,42648,3室/建筑面积：89-138㎡
2415,星星港湾,钱塘,22740,2室/3室/4室/建筑面积：110-176㎡
2416,方正御星,拱墅,49908,3室/建筑面积：90-130㎡
2417,天阳尚景国际,拱墅,53513,3室/建筑面积：89-93㎡
2418,雍熙山,临平,25613,3室/4室/建筑面积：89-127㎡
2419,桂花星城,临平,28500,1室/2室/3室/4室/建筑面积：75-160㎡
2420,金都城市芯宇,西湖,56446,2室/建筑面积：67-89㎡
2421,金地申花里,拱墅,48806,3室/建筑面积：88-125㎡
2422,红杉雅园,西湖,47063,2室/建筑面积：38.85-57㎡
2423,裕丰青鸟香石公寓,下城,53477,3室/4室/建筑面积：129-139.98㎡
2424,方正360空间,拱墅,52230,1室/建筑面积：54-69㎡
2425,上亿SOHO,余杭,38399,商业/建筑面积：40-85㎡
2426,华鸿罗兰春天,上城,34203,2室/3室/4室/建筑面积：86-100㎡
2427,天阳明朗,上城,30900,2室/3室/建筑面积：82-90㎡
2428,篁外,西湖,29775,3室/4室/别墅/建筑面积：90-336㎡
2429,德信早城,钱塘,32500,1室/2室/3室/4室/建筑面积：60-137㎡
2430,荣安望江南,滨江,60778,2室/3室/建筑面积：82-139㎡
2431,贺田尚城璟湾,滨江,44885,3室/4室/建筑面积：137-186㎡
2432,中天之江诚品,西湖,29775,3室/4室/6室/建筑面积：71-196㎡
2433,龙湖春江彼岸,滨江,59485,3室/4室/5室/建筑面积：90-198㎡
2434,万和玺园,拱墅,52359,1室/2室/3室/建筑面积：70-138㎡
2435,万和国际,萧山,33899,2室/3室/建筑面积：75-137㎡
2436,美好桂花星座,临平,25050,1室/2室/3室/建筑面积：54-106㎡
2437,星汇荣邸,滨江,38000,3室/4室/建筑面积：90-139㎡
2438,华枫名苑,临平,28500,2室/3室/4室/5室/建筑面积：52-211㎡
2439,天阳观筑,上城,30900,2室/3室/4室/建筑面积：75-180㎡
2440,创美华彩国际,西湖,41136,1室/建筑面积：45-61㎡
2441,君尚金座,滨江,61736,2室/3室/建筑面积：60-105㎡
2442,顺发和美家,萧山,33899,2室/3室/建筑面积：90-106㎡
2443,新城金镶玉,拱墅,49727,建筑面积：36077㎡
2444,赛丽绿城丽园,上城,79066,3室/4室/5室/建筑面积：143-355㎡
2445,文溪鼎园,西湖,54656,1室/3室/4室/建筑面积：67-175㎡
2446,蓝江四季晶品,临平,22600,2室/3室/4室/建筑面积：88-137㎡
2447,恒逸金榈湾,萧山,27222,1室/2室/3室/4室/5室/建筑面积：90-295㎡
2448,巨都桂花城,钱塘,25770,1室/2室/3室/4室/建筑面积：64.33-138㎡
2449,圣奥领寓,上城,34203,2室/3室/4室/建筑面积：89-135㎡
2450,绿城紫桂公寓,临平,25050,4室/建筑面积：168.73-175㎡
2451,鑫运时代金座,上城,31500,商业/建筑面积：44-50.6㎡
2452,凯瑞金座,滨江,38000,1室/3室/建筑面积：44-105㎡
2453,东和时代,滨江,58815,1室/建筑面积：46-85㎡
2454,光耀蹓跶公寓,萧山,24899,3室/4室/建筑面积：82-129㎡
2455,财和湘域湾,萧山,42882,3室/建筑面积：81-108㎡
2456,豪波西溪润景,余杭,32800,商业/建筑面积：52-72㎡
2457,华元蒙卡岸,余杭,48249,2室/3室/建筑面积：90-133㎡
2458,元都新苑,下城,45184,1室/2室/3室/建筑面积：88-135.37㎡
2459,林溪闲庭,余杭,43709,2室/3室/建筑面积：88-131㎡
2460,钱江BLOCK,西湖,29775,1室/建筑面积：39.85-164.67㎡
2461,阳光城元垄·璞悦,杭州周边,21900,3室/4室/建筑面积：100-143㎡
2462,杭州湾世纪城,杭州周边,13000,3室/4室/5室/建筑面积：95-239㎡
2463,中南新城樾府,杭州周边,14083,3室/4室/建筑面积：106-140㎡
2464,银润蓝城天使小镇·陌上花开,杭州周边,24360,2室/3室/4室/别墅/建筑面积：80-200㎡
2465,佳源·四季湘洲,杭州周边,15948,3室/4室/建筑面积：89-133㎡
2466,远洋越府宸章,杭州周边,18883,3室/4室/建筑面积：95-138㎡
2467,阳光城望湖苑,杭州周边,21900,2室/3室/4室/建筑面积：75-135㎡
2468,珑原小区,杭州周边,24360,别墅/建筑面积：132-188㎡
2469,滨江枫映华庭,余杭,36100,建筑面积：58890㎡
2470,地铁小和山项目,西湖,31440,建筑面积：107607㎡
2471,滨江建杭良渚新城地块,余杭,34320,建筑面积：151774㎡
2472,杰立潮正府,上城,35000,建筑面积：53279㎡
2473,聆空云境,萧山,20500,3室/建筑面积：98-110㎡
2474,欣明西江望府,杭州周边,16511,3室/4室/建筑面积：89-134㎡
2475,公元2020,杭州周边,21800,2室/3室/4室/5室/建筑面积：89-157㎡
2476,世纪江湾,杭州周边,370,3室/4室/别墅/建筑面积：101-189㎡
2477,竹福佳苑,杭州周边,9000,1室/2室/3室/4室/建筑面积：36-205㎡
2478,诸暨新力帝泊湾,杭州周边,18543,3室/4室/建筑面积：89-142㎡
2479,汇禾·领府,西湖,44482,建筑面积：138000㎡
2480,京杭上宸,杭州周边,24360,3室/4室/5室/建筑面积：89-180㎡
2481,诸暨海伦堡双樾府,杭州周边,14635,3室/4室/建筑面积：95.61-140.66㎡
2482,大悦城中粮天悦商铺,拱墅,54089,建筑面积：31800㎡
